n_classes,C,max_iter,seed,n_train,acc,xent,err
2,100.0,10000,2,11,0.8495,1.5842845211459577,0.15049999999999997
5,100.0,10000,2,11,0.4278,inf,0.5722
10,100.0,10000,2,11,0.5809,inf,0.41910000000000003
2,100.0,10000,3,11,0.695,5.2621302558500025,0.30500000000000005
5,100.0,10000,3,11,0.8266,2.018051263772597,0.1734
10,100.0,10000,3,11,0.6403,inf,0.3597
2,100.0,10000,4,11,0.996,0.02808429218169779,0.0040000000000000036
5,100.0,10000,4,11,0.8862,0.9441930288956649,0.11380000000000001
10,100.0,10000,4,11,0.5069,inf,0.4931
2,100.0,10000,5,11,0.9895,0.07144304617047591,0.010499999999999954
5,100.0,10000,5,11,0.5944,inf,0.40559999999999996
10,100.0,10000,5,11,0.3881,inf,0.6119
2,100.0,10000,6,11,0.9695,0.4188600348028933,0.03049999999999997
5,100.0,10000,6,11,0.761,inf,0.239
10,100.0,10000,6,11,0.5184,inf,0.48160000000000003
2,100.0,10000,7,11,0.9725,0.27068937878336097,0.02749999999999997
5,100.0,10000,7,11,0.8226,2.6061236797233853,0.1774
10,100.0,10000,7,11,0.514,inf,0.486
2,100.0,10000,8,11,0.9555,0.2407574935137782,0.044499999999999984
5,100.0,10000,8,11,0.6604,inf,0.3396
10,100.0,10000,8,11,0.4418,inf,0.5582
2,100.0,10000,9,11,0.9905,0.08142448781741779,0.009499999999999953
5,100.0,10000,9,11,0.5978,inf,0.4022
10,100.0,10000,9,11,0.4538,inf,0.5462
2,0.01,10000,0,12,0.994,0.060915653916211523,0.006000000000000005
5,0.01,10000,0,12,0.6534,13.010988468148778,0.3466
10,0.01,10000,0,12,0.3513,inf,0.6487
2,0.01,10000,1,12,0.9565,0.6209389338497958,0.04349999999999998
5,0.01,10000,1,12,0.513,inf,0.487
10,0.01,10000,1,12,0.1942,inf,0.8058
2,0.01,10000,2,12,0.9935,0.07511870855246158,0.00649999999999995
5,0.01,10000,2,12,0.6674,8.815934315772497,0.3326
10,0.01,10000,2,12,0.1545,inf,0.8455
2,0.01,10000,3,12,0.982,0.22976346622049953,0.018000000000000016
5,0.01,10000,3,12,0.3984,inf,0.6016
10,0.01,10000,3,12,0.3531,inf,0.6469
2,0.01,10000,4,12,0.5015,4.261881766825988,0.49850000000000005
5,0.01,10000,4,12,0.653,1.6307116096154233,0.347
10,0.01,10000,4,12,0.1833,inf,0.8167
2,0.01,10000,5,12,0.905,1.2758784090344204,0.09499999999999997
5,0.01,10000,5,12,0.5756,2.3208610230535114,0.4244
10,0.01,10000,5,12,0.2807,inf,0.7193
2,0.01,10000,6,12,0.9925,0.1101121420445028,0.007499999999999951
5,0.01,10000,6,12,0.5458,inf,0.45420000000000005
10,0.01,10000,6,12,0.2463,inf,0.7537
2,0.01,10000,7,12,0.9955,0.05346295786819102,0.0044999999999999485
5,0.01,10000,7,12,0.552,inf,0.44799999999999995
10,0.01,10000,7,12,0.2884,inf,0.7116
2,0.01,10000,8,12,0.779,10.050183590938389,0.22099999999999997
5,0.01,10000,8,12,0.4232,inf,0.5768
10,0.01,10000,8,12,0.1725,inf,0.8275
2,0.01,10000,9,12,0.994,0.03469532002575305,0.006000000000000005
5,0.01,10000,9,12,0.3642,2.1930307371711604,0.6357999999999999
10,0.01,10000,9,12,0.1265,inf,0.8734999999999999
2,1.0,10000,0,12,0.9955,0.0322485041437814,0.0044999999999999485
5,1.0,10000,0,12,0.76,3.3025975325377606,0.24
10,1.0,10000,0,12,0.5195,inf,0.48050000000000004
2,1.0,10000,1,12,0.983,0.22649120349252058,0.017000000000000015
5,1.0,10000,1,12,0.8356,1.7239001927500692,0.1644
10,1.0,10000,1,12,0.4419,inf,0.5581
2,1.0,10000,2,12,0.988,0.06809160650056112,0.01200000000000001
5,1.0,10000,2,12,0.7404,6.839553893985899,0.25960000000000005
10,1.0,10000,2,12,0.5126,inf,0.48740000000000006
2,1.0,10000,3,12,0.976,0.19952257048640668,0.02400000000000002
5,1.0,10000,3,12,0.6436,inf,0.35640000000000005
10,1.0,10000,3,12,0.3835,inf,0.6165
2,1.0,10000,4,12,0.998,0.004247397686553371,0.0020000000000000018
5,1.0,10000,4,12,0.5846,inf,0.4154
10,1.0,10000,4,12,0.4221,inf,0.5779000000000001
2,1.0,10000,5,12,0.987,0.1861774872445697,0.013000000000000012
5,1.0,10000,5,12,0.8802,2.187124009150825,0.11980000000000002
10,1.0,10000,5,12,0.4794,inf,0.5206
2,1.0,10000,6,12,0.9765,0.20684831610187654,0.023499999999999965
5,1.0,10000,6,12,0.9036,0.7795573752349549,0.09640000000000004
10,1.0,10000,6,12,0.5229,inf,0.47709999999999997
2,1.0,10000,7,12,0.9845,0.15975522946957804,0.015499999999999958
5,1.0,10000,7,12,0.7822,2.7744220674007214,0.2178
10,1.0,10000,7,12,0.6535,inf,0.34650000000000003
2,1.0,10000,8,12,0.959,0.740813042059075,0.041000000000000036
5,1.0,10000,8,12,0.5754,inf,0.4246
10,1.0,10000,8,12,0.5375,inf,0.4625
2,1.0,10000,9,12,0.9605,0.651308946107562,0.03949999999999998
5,1.0,10000,9,12,0.781,5.649146178513838,0.21899999999999997
10,1.0,10000,9,12,0.4873,inf,0.5126999999999999
2,100.0,10000,0,12,0.964,0.5215939324224163,0.03600000000000003
5,100.0,10000,0,12,0.8182,2.857746987586681,0.18179999999999996
10,100.0,10000,0,12,0.5524,inf,0.4476
2,100.0,10000,1,12,0.9925,0.06438855052635084,0.007499999999999951
5,100.0,10000,1,12,0.9056,1.0433723804167123,0.09440000000000004
10,100.0,10000,1,12,0.4391,inf,0.5609
2,100.0,10000,2,12,0.993,0.030739667965743248,0.007000000000000006
5,100.0,10000,2,12,0.751,4.45554531702815,0.249
10,100.0,10000,2,12,0.4231,inf,0.5769
2,100.0,10000,3,12,0.9525,0.5256694490717665,0.04749999999999999
5,100.0,10000,3,12,0.6036,inf,0.3964
10,100.0,10000,3,12,0.4606,inf,0.5394
2,100.0,10000,4,12,0.7805,3.370833379580538,0.21950000000000003
5,100.0,10000,4,12,0.8024,3.193660303828263,0.1976
10,100.0,10000,4,12,0.485,inf,0.515
2,100.0,10000,5,12,0.993,0.06498218597033877,0.007000000000000006
5,100.0,10000,5,12,0.729,3.569506891224018,0.271
10,100.0,10000,5,12,0.4905,inf,0.5095000000000001
2,100.0,10000,6,12,0.97,0.21474660563190623,0.030000000000000027
5,100.0,10000,6,12,0.8814,1.1615888114673159,0.11860000000000004
10,100.0,10000,6,12,0.6104,inf,0.38959999999999995
2,100.0,10000,7,12,0.9745,0.3077341544684672,0.025499999999999967
5,100.0,10000,7,12,0.7694,2.7258261197925107,0.23060000000000003
10,100.0,10000,7,12,0.4292,inf,0.5708
2,100.0,10000,8,12,0.941,0.9448897291765159,0.05900000000000005
5,100.0,10000,8,12,0.6274,inf,0.37260000000000004
10,100.0,10000,8,12,0.4645,inf,0.5355
2,100.0,10000,9,12,0.9915,0.10300007261913371,0.008499999999999952
5,100.0,10000,9,12,0.808,2.75818608369214,0.19199999999999995
10,100.0,10000,9,12,0.5399,inf,0.46009999999999995
2,0.01,10000,0,13,0.9545,0.7476353426472324,0.045499999999999985
5,0.01,10000,0,13,0.4204,2.5152779781250625,0.5796
10,0.01,10000,0,13,0.3529,inf,0.6471
2,0.01,10000,1,13,0.9965,0.02330381910609985,0.0034999999999999476
5,0.01,10000,1,13,0.5708,inf,0.4292
10,0.01,10000,1,13,0.2778,inf,0.7222
2,0.01,10000,2,13,0.9335,1.2647936737369758,0.0665
5,0.01,10000,2,13,0.4436,2.1092191736436794,0.5564
10,0.01,10000,2,13,0.268,inf,0.732
2,0.01,10000,3,13,0.9745,0.3634968653017135,0.025499999999999967
5,0.01,10000,3,13,0.7394,10.843425276182106,0.26060000000000005
10,0.01,10000,3,13,0.3104,inf,0.6896
2,0.01,10000,4,13,0.9935,0.08299781411982798,0.00649999999999995
5,0.01,10000,4,13,0.4712,3.1142372798617872,0.5287999999999999
10,0.01,10000,4,13,0.2673,inf,0.7327
2,0.01,10000,5,13,0.9965,0.021434708347155797,0.0034999999999999476
5,0.01,10000,5,13,0.405,inf,0.595
10,0.01,10000,5,13,0.2571,inf,0.7429
2,0.01,10000,6,13,0.9675,0.388719378707061,0.03249999999999997
5,0.01,10000,6,13,0.7192,inf,0.28080000000000005
10,0.01,10000,6,13,0.1726,inf,0.8274
2,0.01,10000,7,13,0.861,4.646254765948607,0.139
5,0.01,10000,7,13,0.6134,1.6628284961733224,0.38660000000000005
10,0.01,10000,7,13,0.2543,inf,0.7457
2,0.01,10000,8,13,0.9795,0.17133959430475784,0.020499999999999963
5,0.01,10000,8,13,0.408,2.2543661332423284,0.5920000000000001
10,0.01,10000,8,13,0.3166,inf,0.6834
2,0.01,10000,9,13,0.9855,0.24818332323385078,0.014499999999999957
5,0.01,10000,9,13,0.5718,inf,0.4282
10,0.01,10000,9,13,0.5507,inf,0.44930000000000003
2,1.0,10000,0,13,0.984,0.1912145475046429,0.016000000000000014
5,1.0,10000,0,13,0.6028,inf,0.3972
10,1.0,10000,0,13,0.4397,inf,0.5603
2,1.0,10000,1,13,0.9025,1.2640401419897356,0.09750000000000003
5,1.0,10000,1,13,0.7264,7.559582375097697,0.27359999999999995
10,1.0,10000,1,13,0.5306,inf,0.46940000000000004
2,1.0,10000,2,13,0.862,2.9915376909443605,0.138
5,1.0,10000,2,13,0.7692,6.855864692162717,0.2308
10,1.0,10000,2,13,0.6076,inf,0.39239999999999997
2,1.0,10000,3,13,0.9855,0.17647694813404582,0.014499999999999957
5,1.0,10000,3,13,0.6304,11.526761625623926,0.36960000000000004
10,1.0,10000,3,13,0.6064,inf,0.39359999999999995
2,1.0,10000,4,13,0.9855,0.1342418673769544,0.014499999999999957
5,1.0,10000,4,13,0.648,8.453250079733419,0.352
10,1.0,10000,4,13,0.6076,inf,0.39239999999999997
2,1.0,10000,5,13,0.9715,0.16205395426285962,0.02849999999999997
5,1.0,10000,5,13,0.739,7.600760768635315,0.261
10,1.0,10000,5,13,0.405,inf,0.595
2,1.0,10000,6,13,0.9845,0.2177484959599938,0.015499999999999958
5,1.0,10000,6,13,0.8096,3.3099691314028155,0.1904
10,1.0,10000,6,13,0.4965,inf,0.5035000000000001
2,1.0,10000,7,13,0.9685,0.2313155547519889,0.03149999999999997
5,1.0,10000,7,13,0.7596,inf,0.24039999999999995
10,1.0,10000,7,13,0.7644,2.750263628953644,0.23560000000000003
2,1.0,10000,8,13,0.8805,1.924267552930076,0.11950000000000005
5,1.0,10000,8,13,0.55,15.404257521452967,0.44999999999999996
10,1.0,10000,8,13,0.5335,inf,0.4665
2,1.0,10000,9,13,0.9415,0.9651174572044356,0.058499999999999996
5,1.0,10000,9,13,0.8952,1.0716413247777197,0.1048
10,1.0,10000,9,13,0.4546,inf,0.5454
2,100.0,10000,0,13,0.992,0.049937019185953405,0.008000000000000007
5,100.0,10000,0,13,0.7474,inf,0.25260000000000005
10,100.0,10000,0,13,0.628,inf,0.372
2,100.0,10000,1,13,0.984,0.12393900643299816,0.016000000000000014
5,100.0,10000,1,13,0.7164,inf,0.28359999999999996
10,100.0,10000,1,13,0.4876,inf,0.5124
2,100.0,10000,2,13,0.9965,0.01771750836142174,0.0034999999999999476
5,100.0,10000,2,13,0.8688,1.522622980103921,0.13119999999999998
10,100.0,10000,2,13,0.5045,inf,0.49550000000000005
2,100.0,10000,3,13,0.9895,0.06615493533257817,0.010499999999999954
5,100.0,10000,3,13,0.5766,inf,0.4234
10,100.0,10000,3,13,0.6035,inf,0.39649999999999996
2,100.0,10000,4,13,0.9965,0.025043373570371775,0.0034999999999999476
5,100.0,10000,4,13,0.7754,4.508130435988625,0.22460000000000002
10,100.0,10000,4,13,0.4741,inf,0.5259
2,100.0,10000,5,13,0.997,0.03876282803234749,0.0030000000000000027
5,100.0,10000,5,13,0.745,inf,0.255
10,100.0,10000,5,13,0.6165,inf,0.38349999999999995
2,100.0,10000,6,13,0.978,0.17517145986545926,0.02200000000000002
5,100.0,10000,6,13,0.9176,0.7013639232243672,0.08240000000000003
10,100.0,10000,6,13,0.3915,inf,0.6085
2,100.0,10000,7,13,0.991,0.080297707888612,0.009000000000000008
5,100.0,10000,7,13,0.6596,4.248794323708954,0.34040000000000004
10,100.0,10000,7,13,0.6043,inf,0.39570000000000005
2,100.0,10000,8,13,0.9925,0.06700703878439153,0.007499999999999951
5,100.0,10000,8,13,0.5736,inf,0.4264
10,100.0,10000,8,13,0.603,inf,0.397
2,100.0,10000,9,13,0.9935,0.04064886655120004,0.00649999999999995
5,100.0,10000,9,13,0.8562,1.716530078956548,0.14380000000000004
10,100.0,10000,9,13,0.6104,inf,0.38959999999999995
2,0.01,10000,0,14,0.9915,0.05318041713157862,0.008499999999999952
5,0.01,10000,0,14,0.4082,2.1797468492956926,0.5918
10,0.01,10000,0,14,0.2364,inf,0.7636000000000001
2,0.01,10000,1,14,0.991,0.09273022658509558,0.009000000000000008
5,0.01,10000,1,14,0.6202,1.3698240894643747,0.3798
10,0.01,10000,1,14,0.4154,inf,0.5846
2,0.01,10000,2,14,0.997,0.0111070674882791,0.0030000000000000027
5,0.01,10000,2,14,0.5472,inf,0.4528
10,0.01,10000,2,14,0.178,inf,0.8220000000000001
2,0.01,10000,3,14,0.9065,2.147392882245649,0.09350000000000003
5,0.01,10000,3,14,0.64,1.4766055710224268,0.36
10,0.01,10000,3,14,0.3533,inf,0.6467
2,0.01,10000,4,14,0.9765,0.36009279643483066,0.023499999999999965
5,0.01,10000,4,14,0.4976,inf,0.5024
10,0.01,10000,4,14,0.2514,inf,0.7485999999999999
2,0.01,10000,5,14,0.9945,0.041686951650236226,0.005499999999999949
5,0.01,10000,5,14,0.585,3.139024373828341,0.41500000000000004
10,0.01,10000,5,14,0.1704,inf,0.8296
2,0.01,10000,6,14,0.9855,0.19329969201284036,0.014499999999999957
5,0.01,10000,6,14,0.5644,1.8283774926932366,0.4356
10,0.01,10000,6,14,0.3771,inf,0.6229
2,0.01,10000,7,14,0.6075,32.39440558142439,0.39249999999999996
5,0.01,10000,7,14,0.693,inf,0.30700000000000005
10,0.01,10000,7,14,0.235,inf,0.765
2,0.01,10000,8,14,0.9895,0.13083812805176456,0.010499999999999954
5,0.01,10000,8,14,0.45,inf,0.55
10,0.01,10000,8,14,0.2918,inf,0.7081999999999999
2,0.01,10000,9,14,0.99,0.09679877950006932,0.010000000000000009
5,0.01,10000,9,14,0.5232,inf,0.4768
10,0.01,10000,9,14,0.2703,inf,0.7297
2,1.0,10000,0,14,0.9945,0.02403971396536179,0.005499999999999949
5,1.0,10000,0,14,0.8064,5.814243897450158,0.1936
10,1.0,10000,0,14,0.4988,inf,0.5012
2,1.0,10000,1,14,0.9955,0.054523023064757134,0.0044999999999999485
5,1.0,10000,1,14,0.874,1.581322618982221,0.126
10,1.0,10000,1,14,0.5939,inf,0.4061
2,1.0,10000,2,14,0.9965,0.031012342178070893,0.0034999999999999476
5,1.0,10000,2,14,0.7452,7.50747936734352,0.2548
10,1.0,10000,2,14,0.4046,inf,0.5953999999999999
2,1.0,10000,3,14,0.992,0.06754642380931764,0.008000000000000007
5,1.0,10000,3,14,0.6216,inf,0.37839999999999996
10,1.0,10000,3,14,0.6179,inf,0.3821
2,1.0,10000,4,14,0.9985,0.003189086423764178,0.0014999999999999458
5,1.0,10000,4,14,0.754,6.691261250280892,0.246
10,1.0,10000,4,14,0.5193,inf,0.4807
2,1.0,10000,5,14,0.9835,0.17162927218260804,0.01649999999999996
5,1.0,10000,5,14,0.695,inf,0.30500000000000005
10,1.0,10000,5,14,0.6429,inf,0.3571
2,1.0,10000,6,14,0.9815,0.1304190409500579,0.01849999999999996
5,1.0,10000,6,14,0.7516,inf,0.24839999999999995
10,1.0,10000,6,14,0.6732,inf,0.3268
2,1.0,10000,7,14,0.986,0.10478150072930828,0.014000000000000012
5,1.0,10000,7,14,0.7076,7.333569645204875,0.2924
10,1.0,10000,7,14,0.5032,inf,0.4968
2,1.0,10000,8,14,0.9755,0.43392868137946067,0.024499999999999966
5,1.0,10000,8,14,0.8028,5.8789576855502075,0.19720000000000004
10,1.0,10000,8,14,0.5129,inf,0.4871
2,1.0,10000,9,14,0.994,0.03713954571628093,0.006000000000000005
5,1.0,10000,9,14,0.7764,4.37417857692033,0.22360000000000002
10,1.0,10000,9,14,0.5119,inf,0.4881
2,100.0,10000,0,14,0.9735,0.2634767273888042,0.026499999999999968
5,100.0,10000,0,14,0.771,2.658964237538267,0.22899999999999998
10,100.0,10000,0,14,0.5576,inf,0.4424
2,100.0,10000,1,14,0.9745,0.17737207511727468,0.025499999999999967
5,100.0,10000,1,14,0.7784,3.621220847383456,0.22160000000000002
10,100.0,10000,1,14,0.639,inf,0.361
2,100.0,10000,2,14,0.9955,0.01649762725844777,0.0044999999999999485
5,100.0,10000,2,14,0.7866,3.5463317353482258,0.21340000000000003
10,100.0,10000,2,14,0.618,inf,0.382
2,100.0,10000,3,14,0.9845,0.19531228695993247,0.015499999999999958
5,100.0,10000,3,14,0.8176,2.291594442642454,0.1824
10,100.0,10000,3,14,0.6924,4.824644409802202,0.3076
2,100.0,10000,4,14,0.993,0.05243650632421053,0.007000000000000006
5,100.0,10000,4,14,0.73,3.2127185884331473,0.27
10,100.0,10000,4,14,0.6685,inf,0.3315
2,100.0,10000,5,14,0.9635,0.3693602502224725,0.03649999999999998
5,100.0,10000,5,14,0.818,2.2656659934370436,0.18200000000000005
10,100.0,10000,5,14,0.5076,inf,0.49239999999999995
2,100.0,10000,6,14,0.9775,0.17461488040624165,0.022499999999999964
5,100.0,10000,6,14,0.7142,4.2605191202389685,0.28580000000000005
10,100.0,10000,6,14,0.5535,inf,0.4465
2,100.0,10000,7,14,0.9895,0.07745569361562553,0.010499999999999954
5,100.0,10000,7,14,0.5752,inf,0.42479999999999996
10,100.0,10000,7,14,0.594,inf,0.406
2,100.0,10000,8,14,0.9965,0.0198224709655915,0.0034999999999999476
5,100.0,10000,8,14,0.7974,3.0557524465288397,0.2026
10,100.0,10000,8,14,0.5642,inf,0.43579999999999997
2,100.0,10000,9,14,0.9855,0.12345657576146249,0.014499999999999957
5,100.0,10000,9,14,0.4784,inf,0.5216000000000001
10,100.0,10000,9,14,0.699,3.5774613842136014,0.30100000000000005
2,0.01,10000,0,15,0.9535,1.1904991148093982,0.046499999999999986
5,0.01,10000,0,15,0.4752,2.4606254579868407,0.5247999999999999
10,0.01,10000,0,15,0.2712,inf,0.7288
2,0.01,10000,1,15,0.9695,0.5178235384037696,0.03049999999999997
5,0.01,10000,1,15,0.6422,1.6044689261902483,0.3578
10,0.01,10000,1,15,0.2496,inf,0.7504
2,0.01,10000,2,15,0.5865,69.9216335554547,0.4135
5,0.01,10000,2,15,0.538,2.1705284441972466,0.46199999999999997
10,0.01,10000,2,15,0.2796,inf,0.7203999999999999
2,0.01,10000,3,15,0.501,2.554500957115034,0.499
5,0.01,10000,3,15,0.5236,1.8874439895050248,0.47640000000000005
10,0.01,10000,3,15,0.2378,inf,0.7622
2,0.01,10000,4,15,0.878,2.7281002375315455,0.122
5,0.01,10000,4,15,0.6338,28.65559062340657,0.36619999999999997
10,0.01,10000,4,15,0.2601,inf,0.7399
2,0.01,10000,5,15,0.993,0.03026681882647511,0.007000000000000006
5,0.01,10000,5,15,0.5086,inf,0.49139999999999995
10,0.01,10000,5,15,0.217,inf,0.783
2,0.01,10000,6,15,0.5,1.290896385678494,0.5
5,0.01,10000,6,15,0.4246,inf,0.5754
10,0.01,10000,6,15,0.2435,inf,0.7565
2,0.01,10000,7,15,0.8935,3.819610420535084,0.10650000000000004
5,0.01,10000,7,15,0.587,inf,0.41300000000000003
10,0.01,10000,7,15,0.2922,inf,0.7078
2,0.01,10000,8,15,0.507,inf,0.493
5,0.01,10000,8,15,0.5538,1.968798433778338,0.44620000000000004
10,0.01,10000,8,15,0.2934,inf,0.7066
2,0.01,10000,9,15,0.918,1.8028762105576948,0.08199999999999996
5,0.01,10000,9,15,0.5608,19.556572427629064,0.43920000000000003
10,0.01,10000,9,15,0.3775,inf,0.6225
2,1.0,10000,0,15,0.993,0.066230273834371,0.007000000000000006
5,1.0,10000,0,15,0.818,3.6336242167327817,0.18200000000000005
10,1.0,10000,0,15,0.5861,inf,0.41390000000000005
2,1.0,10000,1,15,0.9915,0.06227349902974602,0.008499999999999952
5,1.0,10000,1,15,0.6708,10.72705716816637,0.32920000000000005
10,1.0,10000,1,15,0.4981,inf,0.5019
2,1.0,10000,2,15,0.9925,0.056783222746550774,0.007499999999999951
5,1.0,10000,2,15,0.8392,3.873530940965215,0.16080000000000005
10,1.0,10000,2,15,0.6791,4.489637450128862,0.32089999999999996
2,1.0,10000,3,15,0.976,0.30507201515032484,0.02400000000000002
5,1.0,10000,3,15,0.7916,7.131624310665916,0.20840000000000003
10,1.0,10000,3,15,0.5678,inf,0.43220000000000003
2,1.0,10000,4,15,0.994,0.06885599846274951,0.006000000000000005
5,1.0,10000,4,15,0.6716,inf,0.3284
10,1.0,10000,4,15,0.683,inf,0.31699999999999995
2,1.0,10000,5,15,0.7775,4.065064027049349,0.22250000000000003
5,1.0,10000,5,15,0.8878,1.2655687334554677,0.11219999999999997
10,1.0,10000,5,15,0.6143,inf,0.38570000000000004
2,1.0,10000,6,15,0.9955,0.05094377670331768,0.0044999999999999485
5,1.0,10000,6,15,0.8902,1.213145822736645,0.10980000000000001
10,1.0,10000,6,15,0.5592,inf,0.44079999999999997
2,1.0,10000,7,15,0.9935,0.05478566153528536,0.00649999999999995
5,1.0,10000,7,15,0.645,8.250797844990865,0.355
10,1.0,10000,7,15,0.5823,inf,0.41769999999999996
2,1.0,10000,8,15,0.9585,0.8360488961747684,0.04149999999999998
5,1.0,10000,8,15,0.7526,3.9323814526902106,0.24739999999999995
10,1.0,10000,8,15,0.581,inf,0.41900000000000004
2,1.0,10000,9,15,0.989,0.08096548275797419,0.01100000000000001
5,1.0,10000,9,15,0.4902,inf,0.5098
10,1.0,10000,9,15,0.7478,4.676685023911579,0.2522
2,100.0,10000,0,15,0.9955,0.029393088143792025,0.0044999999999999485
5,100.0,10000,0,15,0.9456,0.5593989744685697,0.054400000000000004
10,100.0,10000,0,15,0.5277,inf,0.47230000000000005
2,100.0,10000,1,15,0.9865,0.08866911143583184,0.013499999999999956
5,100.0,10000,1,15,0.8678,1.2638260192672595,0.13219999999999998
10,100.0,10000,1,15,0.7877,2.454797101485285,0.21230000000000004
2,100.0,10000,2,15,0.9985,0.012773525758534323,0.0014999999999999458
5,100.0,10000,2,15,0.7344,inf,0.26559999999999995
10,100.0,10000,2,15,0.5931,inf,0.40690000000000004
2,100.0,10000,3,15,0.993,0.031558704670536064,0.007000000000000006
5,100.0,10000,3,15,0.7844,2.8473688638362398,0.2156
10,100.0,10000,3,15,0.5376,inf,0.46240000000000003
2,100.0,10000,4,15,1.0,0.00021613765809517583,0.0
5,100.0,10000,4,15,0.722,5.730727867660459,0.278
10,100.0,10000,4,15,0.6114,inf,0.38859999999999995
2,100.0,10000,5,15,0.981,0.19515418244772395,0.019000000000000017
5,100.0,10000,5,15,0.7794,5.3585655169774515,0.22060000000000002
10,100.0,10000,5,15,0.6637,inf,0.33630000000000004
2,100.0,10000,6,15,0.994,0.043947268828293064,0.006000000000000005
5,100.0,10000,6,15,0.904,1.0537708939811181,0.09599999999999997
10,100.0,10000,6,15,0.6268,inf,0.3732
2,100.0,10000,7,15,0.975,0.24902379281269577,0.025000000000000022
5,100.0,10000,7,15,0.8738,1.6476204277025135,0.12619999999999998
10,100.0,10000,7,15,0.5869,inf,0.4131
2,100.0,10000,8,15,0.996,0.02214433854556644,0.0040000000000000036
5,100.0,10000,8,15,0.8266,2.899740784977179,0.1734
10,100.0,10000,8,15,0.4919,inf,0.5081
2,100.0,10000,9,15,0.993,0.05072140968650714,0.007000000000000006
5,100.0,10000,9,15,0.8658,1.4457020779898302,0.13419999999999999
10,100.0,10000,9,15,0.6105,inf,0.38949999999999996
2,0.01,10000,0,32,0.9825,0.3183034571748366,0.01749999999999996
5,0.01,10000,0,32,0.6918,3.4267073172834994,0.30820000000000003
10,0.01,10000,0,32,0.4772,2.2054326401064794,0.5227999999999999
2,0.01,10000,1,32,0.995,0.05710417619453625,0.0050000000000000044
5,0.01,10000,1,32,0.5868,1.9707832536416874,0.4132
10,0.01,10000,1,32,0.437,2.7036229937125076,0.563
2,0.01,10000,2,32,0.983,0.42933476771067103,0.017000000000000015
5,0.01,10000,2,32,0.7766,0.6305854098202734,0.22340000000000004
10,0.01,10000,2,32,0.5112,inf,0.4888
2,0.01,10000,3,32,0.9925,0.1284376459819323,0.007499999999999951
5,0.01,10000,3,32,0.8836,5.679655465758992,0.11639999999999995
10,0.01,10000,3,32,0.5911,1.6799547766826792,0.40890000000000004
2,0.01,10000,4,32,0.982,0.453828547985313,0.018000000000000016
5,0.01,10000,4,32,0.832,7.57856391776958,0.16800000000000004
10,0.01,10000,4,32,0.426,inf,0.5740000000000001
2,0.01,10000,5,32,0.9925,0.08702440763012984,0.007499999999999951
5,0.01,10000,5,32,0.8362,6.374130081863972,0.16379999999999995
10,0.01,10000,5,32,0.5035,2.3040228473485085,0.49650000000000005
2,0.01,10000,6,32,0.994,0.294808505306637,0.006000000000000005
5,0.01,10000,6,32,0.8888,4.701186029181091,0.11119999999999997
10,0.01,10000,6,32,0.3703,3.541335173675227,0.6296999999999999
2,0.01,10000,7,32,0.9935,0.09139632119321822,0.00649999999999995
5,0.01,10000,7,32,0.8086,13.029381114269421,0.19140000000000001
10,0.01,10000,7,32,0.5798,1.9897569673079467,0.4202
2,0.01,10000,8,32,0.998,0.0208340082218457,0.0020000000000000018
5,0.01,10000,8,32,0.678,1.5135637131988755,0.32199999999999995
10,0.01,10000,8,32,0.5103,inf,0.4897
2,0.01,10000,9,32,0.994,0.05935185472584143,0.006000000000000005
5,0.01,10000,9,32,0.6976,1.0388173400908243,0.3024
10,0.01,10000,9,32,0.6105,inf,0.38949999999999996
2,1.0,10000,0,32,0.998,0.008426087276813236,0.0020000000000000018
5,1.0,10000,0,32,0.9684,0.773384330663993,0.03159999999999996
10,1.0,10000,0,32,0.6765,inf,0.3235
2,1.0,10000,1,32,0.9955,0.05304332553255929,0.0044999999999999485
5,1.0,10000,1,32,0.9476,0.7852256983626984,0.0524
10,1.0,10000,1,32,0.8267,4.357799719418562,0.1733
2,1.0,10000,2,32,0.997,0.039366872859015335,0.0030000000000000027
5,1.0,10000,2,32,0.933,0.9395362128365674,0.06699999999999995
10,1.0,10000,2,32,0.7945,5.221086115817503,0.20550000000000002
2,1.0,10000,3,32,0.9975,0.019616807410520642,0.0024999999999999467
5,1.0,10000,3,32,0.9412,0.6784492114388572,0.05879999999999996
10,1.0,10000,3,32,0.7628,7.361027130551706,0.23719999999999997
2,1.0,10000,4,32,0.999,0.00520594631156602,0.0010000000000000009
5,1.0,10000,4,32,0.9712,0.40844937954806126,0.028800000000000048
10,1.0,10000,4,32,0.8309,2.200967477117727,0.16910000000000003
2,1.0,10000,5,32,0.993,0.0635441331125623,0.007000000000000006
5,1.0,10000,5,32,0.8836,2.484954662418586,0.11639999999999995
10,1.0,10000,5,32,0.7434,inf,0.25660000000000005
2,1.0,10000,6,32,0.9825,0.2451026890299493,0.01749999999999996
5,1.0,10000,6,32,0.9182,2.0746480063501784,0.08179999999999998
10,1.0,10000,6,32,0.705,inf,0.29500000000000004
2,1.0,10000,7,32,0.999,0.0037808706625993443,0.0010000000000000009
5,1.0,10000,7,32,0.9622,0.97976804875718,0.037799999999999945
10,1.0,10000,7,32,0.7022,10.306882588687674,0.29779999999999995
2,1.0,10000,8,32,0.998,0.009837311254828226,0.0020000000000000018
