n_classes,C,max_iter,seed,n_train,acc,xent,err
2,100.0,10000,3,5,0.5366430260047281,inf,0.46335697399527187
5,100.0,10000,3,5,0.359408445222806,inf,0.640591554777194
10,100.0,10000,3,5,0.1849,inf,0.8150999999999999
2,100.0,10000,4,5,0.6879432624113475,inf,0.3120567375886525
5,100.0,10000,4,5,0.38353765323992994,inf,0.6164623467600701
10,100.0,10000,4,5,0.2285,inf,0.7715
2,100.0,10000,5,5,0.6368794326241135,inf,0.3631205673758865
5,100.0,10000,5,5,0.5123564895894143,inf,0.48764351041058573
10,100.0,10000,5,5,0.2487,inf,0.7513
2,100.0,10000,6,5,0.9981087470449173,0.041481658254454865,0.001891252955082745
5,100.0,10000,6,5,0.28779918272037364,inf,0.7122008172796264
10,100.0,10000,6,5,0.1878,inf,0.8122
2,100.0,10000,7,5,0.8033096926713948,9.26687671884872,0.19669030732860515
5,100.0,10000,7,5,0.37225141078030743,inf,0.6277485892196926
10,100.0,10000,7,5,0.2638,inf,0.7362
2,100.0,10000,8,5,0.8094562647754137,10.231483605744938,0.19054373522458634
5,100.0,10000,8,5,0.27904261529480445,inf,0.7209573847051955
10,100.0,10000,8,5,0.2093,inf,0.7907
2,100.0,10000,9,5,0.8695035460992908,12.952751945363332,0.1304964539007092
5,100.0,10000,9,5,0.41253162093792567,inf,0.5874683790620743
10,100.0,10000,9,5,0.1933,inf,0.8067
2,0.01,10000,0,6,0.9952718676122931,0.041648409985636764,0.004728132387706863
5,0.01,10000,0,6,0.4273204903677758,inf,0.5726795096322241
10,0.01,10000,0,6,0.1585,inf,0.8415
2,0.01,10000,1,6,0.9427895981087471,0.5983297468220221,0.05721040189125293
5,0.01,10000,1,6,0.33897645456314457,inf,0.6610235454368554
10,0.01,10000,1,6,0.1924,inf,0.8076
2,0.01,10000,2,6,0.9943262411347518,0.028926780902949267,0.005673758865248235
5,0.01,10000,2,6,0.5390153726405915,inf,0.4609846273594085
10,0.01,10000,2,6,0.3226,inf,0.6774
2,0.01,10000,3,6,0.9952718676122931,0.0715577247750275,0.004728132387706863
5,0.01,10000,3,6,0.4450282156061491,inf,0.5549717843938509
10,0.01,10000,3,6,0.3551,inf,0.6449
2,0.01,10000,4,6,0.9617021276595744,0.2772585434769611,0.03829787234042559
5,0.01,10000,4,6,0.4919244989297529,inf,0.5080755010702471
10,0.01,10000,4,6,0.2484,inf,0.7516
2,0.01,10000,5,6,0.9971631205673759,0.03090291225545498,0.0028368794326241176
5,0.01,10000,5,6,0.6756178244794707,5.895725791357955,0.3243821755205293
10,0.01,10000,5,6,0.2377,inf,0.7623
2,0.01,10000,6,6,0.9938534278959811,0.07596303740917491,0.006146572104018921
5,0.01,10000,6,6,0.36485697606538237,inf,0.6351430239346176
10,0.01,10000,6,6,0.2049,inf,0.7951
2,0.01,10000,7,6,0.9981087470449173,0.010050756159453158,0.001891252955082745
5,0.01,10000,7,6,0.4004670169293637,inf,0.5995329830706363
10,0.01,10000,7,6,0.2422,inf,0.7578
2,0.01,10000,8,6,0.9947990543735225,0.03986731862284995,0.005200945626477549
5,0.01,10000,8,6,0.4720762794317961,inf,0.5279237205682039
10,0.01,10000,8,6,0.2779,inf,0.7221
2,0.01,10000,9,6,0.9522458628841608,0.7182603301353416,0.0477541371158392
5,0.01,10000,9,6,0.5576960498151391,inf,0.4423039501848609
10,0.01,10000,9,6,0.3408,inf,0.6592
2,1.0,10000,0,6,0.7749408983451537,6.625664176008143,0.22505910165484633
5,1.0,10000,0,6,0.460206265810469,inf,0.539793734189531
10,1.0,10000,0,6,0.3016,inf,0.6984
2,1.0,10000,1,6,0.9739952718676123,0.1928313172341627,0.026004728132387744
5,1.0,10000,1,6,0.5705390153726406,inf,0.4294609846273594
10,1.0,10000,1,6,0.2935,inf,0.7065
2,1.0,10000,2,6,0.7881796690307329,5.151939943290266,0.2118203309692671
5,1.0,10000,2,6,0.48997859505740415,inf,0.5100214049425958
10,1.0,10000,2,6,0.3916,inf,0.6084
2,1.0,10000,3,6,0.9645390070921985,0.8099919387190935,0.03546099290780147
5,1.0,10000,3,6,0.5792955827982098,9.364351610306779,0.4207044172017902
10,1.0,10000,3,6,0.3128,inf,0.6872
2,1.0,10000,4,6,0.9787234042553191,0.4447886502459555,0.021276595744680882
5,1.0,10000,4,6,0.4703249659466822,inf,0.5296750340533178
10,1.0,10000,4,6,0.3289,inf,0.6711
2,1.0,10000,5,6,0.9962174940898345,0.05546182577207815,0.00378250591016549
5,1.0,10000,5,6,0.4866705584744114,inf,0.5133294415255887
10,1.0,10000,5,6,0.3636,inf,0.6364000000000001
2,1.0,10000,6,6,0.9891252955082742,0.11187990548225953,0.010874704491725784
5,1.0,10000,6,6,0.4136991632613349,inf,0.5863008367386651
10,1.0,10000,6,6,0.2964,inf,0.7036
2,1.0,10000,7,6,0.9470449172576832,0.8947465163518991,0.05295508274231675
5,1.0,10000,7,6,0.3837322436271648,inf,0.6162677563728352
10,1.0,10000,7,6,0.2578,inf,0.7422
2,1.0,10000,8,6,0.9957446808510638,0.07235300210843013,0.004255319148936176
5,1.0,10000,8,6,0.6092625024323799,11.885307838540234,0.3907374975676201
10,1.0,10000,8,6,0.2502,inf,0.7498
2,1.0,10000,9,6,0.9976359338061466,0.01635093897556245,0.0023640661938534313
5,1.0,10000,9,6,0.5220860089511579,inf,0.47791399104884214
10,1.0,10000,9,6,0.2316,inf,0.7684
2,100.0,10000,0,6,0.8709219858156029,7.913326829237163,0.12907801418439713
5,100.0,10000,0,6,0.32769021210352206,inf,0.6723097878964779
10,100.0,10000,0,6,0.1745,inf,0.8255
2,100.0,10000,1,6,0.9404255319148936,3.141072803913919,0.05957446808510636
5,100.0,10000,1,6,0.491729908542518,inf,0.508270091457482
10,100.0,10000,1,6,0.2039,inf,0.7961
2,100.0,10000,2,6,0.9900709219858156,0.5177078279657795,0.009929078014184411
5,100.0,10000,2,6,0.44892002335084646,inf,0.5510799766491535
10,100.0,10000,2,6,0.1833,inf,0.8167
2,100.0,10000,3,6,0.9976359338061466,0.0686677746598175,0.0023640661938534313
5,100.0,10000,3,6,0.5178050204319906,inf,0.4821949795680094
10,100.0,10000,3,6,0.1546,inf,0.8454
2,100.0,10000,4,6,0.6245862884160757,inf,0.37541371158392434
5,100.0,10000,4,6,0.46234676007005254,inf,0.5376532399299474
10,100.0,10000,4,6,0.2346,inf,0.7654
2,100.0,10000,5,6,0.7366430260047281,4.655257289238107,0.2633569739952719
5,100.0,10000,5,6,0.3734189531037167,inf,0.6265810468962834
10,100.0,10000,5,6,0.2739,inf,0.7261
2,100.0,10000,6,6,0.9791962174940898,0.8990689514395171,0.020803782505910196
5,100.0,10000,6,6,0.3837322436271648,inf,0.6162677563728352
10,100.0,10000,6,6,0.2665,inf,0.7335
2,100.0,10000,7,6,0.9839243498817967,0.15061988897395803,0.016075650118203333
5,100.0,10000,7,6,0.41175325938898616,inf,0.5882467406110139
10,100.0,10000,7,6,0.2111,inf,0.7888999999999999
2,100.0,10000,8,6,0.9650118203309692,0.7776744901762314,0.03498817966903078
5,100.0,10000,8,6,0.43121229811247325,inf,0.5687877018875267
10,100.0,10000,8,6,0.2011,inf,0.7988999999999999
2,100.0,10000,9,6,0.9475177304964539,3.2067718259629454,0.052482269503546064
5,100.0,10000,9,6,0.2985016540182915,inf,0.7014983459817086
10,100.0,10000,9,6,0.2292,inf,0.7708
2,0.01,10000,0,7,0.9853427895981087,0.08408512887664103,0.014657210401891274
5,0.01,10000,0,7,0.5606149056236622,inf,0.43938509437633777
10,0.01,10000,0,7,0.2863,inf,0.7137
2,0.01,10000,1,7,0.9957446808510638,0.029028017437096747,0.004255319148936176
5,0.01,10000,1,7,0.5958357657131738,7.451627822600435,0.40416423428682624
10,0.01,10000,1,7,0.1948,inf,0.8052
2,0.01,10000,2,7,0.9905437352245863,0.16814373131431437,0.009456264775413725
5,0.01,10000,2,7,0.43374197314652657,inf,0.5662580268534734
10,0.01,10000,2,7,0.3128,inf,0.6872
2,0.01,10000,3,7,0.9806146572104019,0.10862369479758138,0.019385342789598137
5,0.01,10000,3,7,0.4551469157423623,inf,0.5448530842576377
10,0.01,10000,3,7,0.3322,inf,0.6678
2,0.01,10000,4,7,0.9947990543735225,0.045540507747045614,0.005200945626477549
5,0.01,10000,4,7,0.5861062463514303,inf,0.41389375364856973
10,0.01,10000,4,7,0.3372,inf,0.6628000000000001
2,0.01,10000,5,7,0.9470449172576832,0.7032425182314959,0.05295508274231675
5,0.01,10000,5,7,0.38704028021015763,inf,0.6129597197898424
10,0.01,10000,5,7,0.265,inf,0.735
2,0.01,10000,6,7,0.9971631205673759,0.013477941405941666,0.0028368794326241176
5,0.01,10000,6,7,0.5300642148277875,inf,0.46993578517221246
10,0.01,10000,6,7,0.2847,inf,0.7153
2,0.01,10000,7,7,0.9862884160756501,0.1394624565164522,0.013711583924349902
5,0.01,10000,7,7,0.6059544658493871,9.548275070807723,0.39404553415061294
10,0.01,10000,7,7,0.3465,inf,0.6535
2,0.01,10000,8,7,0.9957446808510638,0.033660730633882696,0.004255319148936176
5,0.01,10000,8,7,0.7129791788285659,inf,0.2870208211714341
10,0.01,10000,8,7,0.2916,inf,0.7083999999999999
2,0.01,10000,9,7,0.9947990543735225,0.06789704257868978,0.005200945626477549
5,0.01,10000,9,7,0.5576960498151391,inf,0.4423039501848609
10,0.01,10000,9,7,0.3635,inf,0.6365000000000001
2,1.0,10000,0,7,0.9862884160756501,0.11901327160090537,0.013711583924349902
5,1.0,10000,0,7,0.42654212881883635,inf,0.5734578711811636
10,1.0,10000,0,7,0.2759,inf,0.7241
2,1.0,10000,1,7,0.9588652482269504,0.5624636114607015,0.041134751773049594
5,1.0,10000,1,7,0.6612181358240903,7.439816919493967,0.3387818641759097
10,1.0,10000,1,7,0.3626,inf,0.6374
2,1.0,10000,2,7,0.9929078014184397,0.10608188945076037,0.007092198581560294
5,1.0,10000,2,7,0.3520140105078809,inf,0.6479859894921192
10,1.0,10000,2,7,0.346,inf,0.654
2,1.0,10000,3,7,0.9976359338061466,0.03779136477398624,0.0023640661938534313
5,1.0,10000,3,7,0.6160731659856004,13.71756601848543,0.38392683401439964
10,1.0,10000,3,7,0.2889,inf,0.7111000000000001
2,1.0,10000,4,7,0.9763593380614657,0.49788995545454406,0.023640661938534313
5,1.0,10000,4,7,0.3599922163845106,inf,0.6400077836154894
10,1.0,10000,4,7,0.3423,inf,0.6577
2,1.0,10000,5,7,0.984869976359338,0.12003048063446543,0.01513002364066196
5,1.0,10000,5,7,0.7225141078030746,inf,0.27748589219692543
10,1.0,10000,5,7,0.2681,inf,0.7319
2,1.0,10000,6,7,0.9943262411347518,0.14073073672699352,0.005673758865248235
5,1.0,10000,6,7,0.545826036193812,13.828829637020894,0.454173963806188
10,1.0,10000,6,7,0.2746,inf,0.7254
2,1.0,10000,7,7,0.9966903073286052,0.023180702275937087,0.003309692671394804
5,1.0,10000,7,7,0.5888305117727184,inf,0.4111694882272816
10,1.0,10000,7,7,0.321,inf,0.679
2,1.0,10000,8,7,0.9990543735224586,0.039966773402300086,0.0009456264775413725
5,1.0,10000,8,7,0.6160731659856004,inf,0.38392683401439964
10,1.0,10000,8,7,0.3125,inf,0.6875
2,1.0,10000,9,7,0.9985815602836879,0.018070950744468822,0.0014184397163120588
5,1.0,10000,9,7,0.43646623856781475,inf,0.5635337614321853
10,1.0,10000,9,7,0.3288,inf,0.6712
2,100.0,10000,0,7,0.9886524822695035,0.20712172977427176,0.01134751773049647
5,100.0,10000,0,7,0.5039891029383149,36.99727660289357,0.4960108970616851
10,100.0,10000,0,7,0.2258,inf,0.7742
2,100.0,10000,1,7,0.9971631205673759,0.05864374481935144,0.0028368794326241176
5,100.0,10000,1,7,0.4191476941039113,inf,0.5808523058960887
10,100.0,10000,1,7,0.2335,inf,0.7665
2,100.0,10000,2,7,0.9749408983451536,1.8002382792372436,0.025059101654846372
5,100.0,10000,2,7,0.4183693325549718,inf,0.5816306674450282
10,100.0,10000,2,7,0.3591,inf,0.6409
2,100.0,10000,3,7,0.992434988179669,0.08609939928423588,0.00756501182033098
5,100.0,10000,3,7,0.5228643705000973,inf,0.47713562949990274
10,100.0,10000,3,7,0.3109,inf,0.6891
2,100.0,10000,4,7,0.9791962174940898,0.9475646639736776,0.020803782505910196
5,100.0,10000,4,7,0.4356878770188753,inf,0.5643121229811248
10,100.0,10000,4,7,0.2344,inf,0.7656000000000001
2,100.0,10000,5,7,0.8893617021276595,10.332045767770564,0.11063829787234047
5,100.0,10000,5,7,0.7882856586884608,4.516550779050977,0.2117143413115392
10,100.0,10000,5,7,0.2904,inf,0.7096
2,100.0,10000,6,7,0.9541371158392435,0.41137980262880836,0.045862884160756456
5,100.0,10000,6,7,0.5347343841214244,inf,0.4652656158785756
10,100.0,10000,6,7,0.2518,inf,0.7482
2,100.0,10000,7,7,0.808983451536643,11.046441318834319,0.19101654846335703
5,100.0,10000,7,7,0.4621521696828177,inf,0.5378478303171823
10,100.0,10000,7,7,0.1907,inf,0.8093
2,100.0,10000,8,7,0.8983451536643026,4.338405962089003,0.10165484633569744
5,100.0,10000,8,7,0.5693714730492314,inf,0.4306285269507686
10,100.0,10000,8,7,0.2135,inf,0.7865
2,100.0,10000,9,7,0.9234042553191489,1.1115617362285348,0.07659574468085106
5,100.0,10000,9,7,0.6254135045728741,inf,0.37458649542712585
10,100.0,10000,9,7,0.2676,inf,0.7323999999999999
2,0.01,10000,0,8,0.9451536643026005,0.2784391801164261,0.054846335697399495
5,0.01,10000,0,8,0.6800934033858728,inf,0.31990659661412724
10,0.01,10000,0,8,0.3685,inf,0.6315
2,0.01,10000,1,8,0.9976359338061466,0.016486351013976323,0.0023640661938534313
5,0.01,10000,1,8,0.63164039696439,inf,0.36835960303561
10,0.01,10000,1,8,0.2964,inf,0.7036
2,0.01,10000,2,8,0.9763593380614657,0.23440195050560558,0.023640661938534313
5,0.01,10000,2,8,0.5423234092235844,inf,0.45767659077641565
10,0.01,10000,2,8,0.2754,inf,0.7246
2,0.01,10000,3,8,0.9933806146572104,0.0949038331364553,0.006619385342789608
5,0.01,10000,3,8,0.560809496010897,11.180433737549112,0.439190503989103
10,0.01,10000,3,8,0.2889,inf,0.7111000000000001
2,0.01,10000,4,8,0.9900709219858156,0.10023070914751553,0.009929078014184411
5,0.01,10000,4,8,0.7900369721735746,3.0475383752798506,0.2099630278264254
10,0.01,10000,4,8,0.359,inf,0.641
2,0.01,10000,5,8,0.9919621749408983,0.0696170473627041,0.008037825059101666
5,0.01,10000,5,8,0.6495427125899981,7.918223813987154,0.3504572874100019
10,0.01,10000,5,8,0.3569,inf,0.6431
2,0.01,10000,6,8,0.9971631205673759,0.030511956597456917,0.0028368794326241176
5,0.01,10000,6,8,0.5164428877213466,inf,0.4835571122786534
10,0.01,10000,6,8,0.3171,inf,0.6829000000000001
2,0.01,10000,7,8,0.957919621749409,0.7671358921659821,0.042080378250590966
5,0.01,10000,7,8,0.6285269507686321,7.24398563581149,0.3714730492313679
10,0.01,10000,7,8,0.2858,inf,0.7142
2,0.01,10000,8,8,0.992434988179669,0.09706797640068983,0.00756501182033098
5,0.01,10000,8,8,0.609067912045145,inf,0.390932087954855
10,0.01,10000,8,8,0.2248,inf,0.7752
2,0.01,10000,9,8,0.9635933806146572,0.6606640930191894,0.03640661938534284
5,0.01,10000,9,8,0.48219497956800933,inf,0.5178050204319906
10,0.01,10000,9,8,0.3838,inf,0.6162000000000001
2,1.0,10000,0,8,0.968321513002364,0.6794712004075868,0.03167848699763598
5,1.0,10000,0,8,0.6349484335473827,8.495886405974748,0.36505156645261727
10,1.0,10000,0,8,0.2616,inf,0.7384
2,1.0,10000,1,8,0.9895981087470449,0.2236044102570499,0.010401891252955098
5,1.0,10000,1,8,0.563922942206655,inf,0.43607705779334505
10,1.0,10000,1,8,0.3532,inf,0.6468
2,1.0,10000,2,8,0.9985815602836879,0.009054219024828725,0.0014184397163120588
5,1.0,10000,2,8,0.7203736135434909,6.300555580494044,0.27962638645650906
10,1.0,10000,2,8,0.32,inf,0.6799999999999999
2,1.0,10000,3,8,0.8945626477541371,1.5919272495457297,0.10543735224586293
5,1.0,10000,3,8,0.7174547577349679,7.685768440198547,0.2825452422650321
10,1.0,10000,3,8,0.1951,inf,0.8049
2,1.0,10000,4,8,0.9862884160756501,0.30423526897181363,0.013711583924349902
5,1.0,10000,4,8,0.5364856976065382,inf,0.4635143023934618
10,1.0,10000,4,8,0.3382,inf,0.6617999999999999
2,1.0,10000,5,8,0.9971631205673759,0.017603721022070133,0.0028368794326241176
5,1.0,10000,5,8,0.5088538626191866,inf,0.49114613738081336
10,1.0,10000,5,8,0.313,inf,0.687
2,1.0,10000,6,8,0.9929078014184397,0.07947977748564414,0.007092198581560294
5,1.0,10000,6,8,0.4938704028021016,inf,0.5061295971978984
10,1.0,10000,6,8,0.4205,inf,0.5795
2,1.0,10000,7,8,1.0,0.0001724566386950109,0.0
5,1.0,10000,7,8,0.3911266783420899,inf,0.6088733216579101
10,1.0,10000,7,8,0.3872,inf,0.6128
2,1.0,10000,8,8,0.9938534278959811,0.1207658454684488,0.006146572104018921
5,1.0,10000,8,8,0.4930920412531621,inf,0.5069079587468379
10,1.0,10000,8,8,0.4387,inf,0.5613
2,1.0,10000,9,8,0.9479905437352246,1.139549149416676,0.05200945626477538
5,1.0,10000,9,8,0.6516832068495816,9.93864269778615,0.3483167931504184
10,1.0,10000,9,8,0.3514,inf,0.6486000000000001
2,100.0,10000,0,8,1.0,8.412708407538612e-15,0.0
5,100.0,10000,0,8,0.5627553998832457,8.119205010347324,0.43724460011675426
10,100.0,10000,0,8,0.2961,inf,0.7039
2,100.0,10000,1,8,0.9390070921985816,3.504728695652419,0.06099290780141842
5,100.0,10000,1,8,0.431601478886943,inf,0.568398521113057
10,100.0,10000,1,8,0.2274,inf,0.7726
2,100.0,10000,2,8,0.9229314420803783,0.8726586673690435,0.07706855791962175
5,100.0,10000,2,8,0.4892002335084647,inf,0.5107997664915354
10,100.0,10000,2,8,0.2082,inf,0.7918000000000001
2,100.0,10000,3,8,0.9087470449172577,1.1789021232652825,0.09125295508274234
5,100.0,10000,3,8,0.6437050009729519,6.5678815743008645,0.3562949990270481
10,100.0,10000,3,8,0.2335,inf,0.7665
2,100.0,10000,4,8,0.8326241134751773,inf,0.16737588652482271
5,100.0,10000,4,8,0.5792955827982098,61.65929001641296,0.4207044172017902
10,100.0,10000,4,8,0.2328,inf,0.7672
2,100.0,10000,5,8,0.9962174940898345,0.11747921722981318,0.00378250591016549
5,100.0,10000,5,8,0.40611013815917496,inf,0.593889861840825
10,100.0,10000,5,8,0.3116,inf,0.6884
2,100.0,10000,6,8,0.9966903073286052,0.04581466157867883,0.003309692671394804
5,100.0,10000,6,8,0.6133489005643121,22.734349088796453,0.3866510994356879
10,100.0,10000,6,8,0.2301,inf,0.7699
2,100.0,10000,7,8,0.9598108747044918,4.054183396708292,0.04018912529550822
5,100.0,10000,7,8,0.45903872348705976,inf,0.5409612765129402
10,100.0,10000,7,8,0.3549,inf,0.6451
2,100.0,10000,8,8,0.9872340425531915,1.0419842845296037,0.012765957446808529
5,100.0,10000,8,8,0.5407666861257054,inf,0.45923331387429456
10,100.0,10000,8,8,0.2223,inf,0.7777000000000001
2,100.0,10000,9,8,0.9933806146572104,0.18975799137923083,0.006619385342789608
5,100.0,10000,9,8,0.6312512161899202,9.28827573401083,0.3687487838100798
10,100.0,10000,9,8,0.2691,inf,0.7309
2,0.01,10000,0,9,0.9952718676122931,0.022981851528038732,0.004728132387706863
5,0.01,10000,0,9,0.6884607900369721,inf,0.31153920996302786
10,0.01,10000,0,9,0.3225,inf,0.6775
2,0.01,10000,1,9,0.9985815602836879,0.009063102858733357,0.0014184397163120588
5,0.01,10000,1,9,0.5896088733216579,inf,0.4103911266783421
10,0.01,10000,1,9,0.3905,inf,0.6094999999999999
2,0.01,10000,2,9,0.9976359338061466,0.03707967351472564,0.0023640661938534313
5,0.01,10000,2,9,0.7402218330414477,4.738887256663708,0.25977816695855227
10,0.01,10000,2,9,0.3138,inf,0.6861999999999999
2,0.01,10000,3,9,0.9929078014184397,0.042603026989738,0.007092198581560294
5,0.01,10000,3,9,0.6520723876240514,inf,0.3479276123759486
10,0.01,10000,3,9,0.4745,inf,0.5255000000000001
2,0.01,10000,4,9,0.9787234042553191,0.2738364534194219,0.021276595744680882
5,0.01,10000,4,9,0.6697801128624246,5.431228783060741,0.33021988713757544
10,0.01,10000,4,9,0.347,inf,0.653
2,0.01,10000,5,9,0.9801418439716312,0.2334392916578041,0.019858156028368823
5,0.01,10000,5,9,0.5839657520918466,inf,0.41603424790815335
10,0.01,10000,5,9,0.31,inf,0.69
2,0.01,10000,6,9,0.9962174940898345,0.06561357804548254,0.00378250591016549
5,0.01,10000,6,9,0.5849387040280211,inf,0.41506129597197894
10,0.01,10000,6,9,0.2869,inf,0.7131000000000001
2,0.01,10000,7,9,0.8382978723404255,2.947337641845272,0.16170212765957448
5,0.01,10000,7,9,0.6143218525004864,9.936762376931075,0.38567814749951357
10,0.01,10000,7,9,0.2951,inf,0.7049000000000001
2,0.01,10000,8,9,0.9867612293144208,0.1542161087480193,0.013238770685579215
5,0.01,10000,8,9,0.5168320684958163,inf,0.4831679315041837
10,0.01,10000,8,9,0.3508,inf,0.6492
2,0.01,10000,9,9,0.9919621749408983,0.09526212944964395,0.008037825059101666
5,0.01,10000,9,9,0.7264059155477719,5.36256107398964,0.2735940844522281
10,0.01,10000,9,9,0.3885,inf,0.6114999999999999
2,1.0,10000,0,9,0.9877068557919622,0.2496115458734372,0.012293144208037843
5,1.0,10000,0,9,0.688655380424207,inf,0.31134461957579296
10,1.0,10000,0,9,0.3804,inf,0.6195999999999999
2,1.0,10000,1,9,0.9995271867612293,0.002966329233609733,0.00047281323877068626
5,1.0,10000,1,9,0.5586690017513135,inf,0.4413309982486865
10,1.0,10000,1,9,0.3064,inf,0.6936
2,1.0,10000,2,9,0.9947990543735225,0.05678663331457871,0.005200945626477549
5,1.0,10000,2,9,0.5806577155088538,14.206722866616225,0.4193422844911462
10,1.0,10000,2,9,0.3124,inf,0.6876
2,1.0,10000,3,9,0.9985815602836879,0.03793399526227273,0.0014184397163120588
5,1.0,10000,3,9,0.7125899980540962,7.708065003628277,0.2874100019459038
10,1.0,10000,3,9,0.3599,inf,0.6401
2,1.0,10000,4,9,0.9966903073286052,0.052387357651062096,0.003309692671394804
5,1.0,10000,4,9,0.597003308036583,inf,0.40299669196341703
10,1.0,10000,4,9,0.4013,inf,0.5987
2,1.0,10000,5,9,0.9919621749408983,0.12850976294824434,0.008037825059101666
5,1.0,10000,5,9,0.5004864759680872,inf,0.49951352403191285
10,1.0,10000,5,9,0.4164,inf,0.5836
2,1.0,10000,6,9,0.9938534278959811,0.03835832762894577,0.006146572104018921
5,1.0,10000,6,9,0.678147499513524,8.81335299246479,0.32185250048647596
10,1.0,10000,6,9,0.3554,inf,0.6446000000000001
2,1.0,10000,7,9,0.9985815602836879,0.015503015979203238,0.0014184397163120588
5,1.0,10000,7,9,0.5964195368748784,inf,0.40358046312512164
10,1.0,10000,7,9,0.3687,inf,0.6313
2,1.0,10000,8,9,0.9957446808510638,0.09819379465748329,0.004255319148936176
5,1.0,10000,8,9,0.5191671531426347,16.99559210634135,0.48083284685736527
10,1.0,10000,8,9,0.3332,inf,0.6668000000000001
2,1.0,10000,9,9,0.9985815602836879,0.047055981658595744,0.0014184397163120588
5,1.0,10000,9,9,0.5030161510021405,inf,0.4969838489978595
10,1.0,10000,9,9,0.3406,inf,0.6594
2,100.0,10000,0,9,0.9938534278959811,0.23239053963628337,0.006146572104018921
5,100.0,10000,0,9,0.7524810274372447,4.126187057438569,0.24751897256275535
10,100.0,10000,0,9,0.2902,inf,0.7098
2,100.0,10000,1,9,0.8222222222222222,inf,0.1777777777777778
5,100.0,10000,1,9,0.5343452033469547,inf,0.4656547966530453
10,100.0,10000,1,9,0.1918,inf,0.8082
2,100.0,10000,2,9,0.9314420803782506,4.879733109236685,0.0685579196217494
5,100.0,10000,2,9,0.637672698968671,inf,0.36232730103132904
10,100.0,10000,2,9,0.3224,inf,0.6776
2,100.0,10000,3,9,0.966903073286052,0.20616095085334146,0.03309692671394804
5,100.0,10000,3,9,0.6162677563728352,inf,0.38373224362716485
10,100.0,10000,3,9,0.2962,inf,0.7038
2,100.0,10000,4,9,0.9971631205673759,0.03788466911097148,0.0028368794326241176
5,100.0,10000,4,9,0.43374197314652657,62.54765183170213,0.5662580268534734
10,100.0,10000,4,9,0.2939,inf,0.7061
2,100.0,10000,5,9,0.9985815602836879,0.024308409964556157,0.0014184397163120588
5,100.0,10000,5,9,0.6080949601089706,8.52439226924279,0.3919050398910294
10,100.0,10000,5,9,0.2512,inf,0.7488
2,100.0,10000,6,9,0.9966903073286052,0.062000087032311205,0.003309692671394804
5,100.0,10000,6,9,0.5088538626191866,inf,0.49114613738081336
10,100.0,10000,6,9,0.3394,inf,0.6606000000000001
2,100.0,10000,7,9,0.9687943262411347,2.5823440510292834,0.031205673758865293
5,100.0,10000,7,9,0.5279237205682039,64.89123097204407,0.4720762794317961
10,100.0,10000,7,9,0.3244,inf,0.6756
2,100.0,10000,8,9,0.9735224586288416,0.25256725493791304,0.02647754137115843
5,100.0,10000,8,9,0.4973730297723292,inf,0.5026269702276708
10,100.0,10000,8,9,0.2983,inf,0.7017
2,100.0,10000,9,9,0.9995271867612293,0.004506073426440185,0.00047281323877068626
5,100.0,10000,9,9,0.5769604981513913,23.700377750913308,0.4230395018486087
10,100.0,10000,9,9,0.2163,inf,0.7837000000000001
2,0.01,10000,0,10,0.9995271867612293,0.014601938316090756,0.00047281323877068626
5,0.01,10000,0,10,0.5576960498151391,11.098211159404507,0.4423039501848609
10,0.01,10000,0,10,0.322,inf,0.6779999999999999
2,0.01,10000,1,10,0.9952718676122931,0.06409210181035499,0.004728132387706863
5,0.01,10000,1,10,0.4761626775637284,inf,0.5238373224362716
10,0.01,10000,1,10,0.2861,inf,0.7139
2,0.01,10000,2,10,0.9976359338061466,0.034007219956610275,0.0023640661938534313
5,0.01,10000,2,10,0.6627748589219693,6.10601242481729,0.3372251410780307
10,0.01,10000,2,10,0.3121,inf,0.6879
2,0.01,10000,3,10,0.9962174940898345,0.028349741720932083,0.00378250591016549
5,0.01,10000,3,10,0.658688460790037,inf,0.34131153920996304
10,0.01,10000,3,10,0.3505,inf,0.6495
2,0.01,10000,4,10,0.9990543735224586,0.015094563780405485,0.0009456264775413725
5,0.01,10000,4,10,0.4580657715508854,inf,0.5419342284491147
10,0.01,10000,4,10,0.3747,inf,0.6253
2,0.01,10000,5,10,0.9895981087470449,0.13583555690733964,0.010401891252955098
5,0.01,10000,5,10,0.6561587857559836,7.457228089893946,0.34384121424401637
10,0.01,10000,5,10,0.3659,inf,0.6341
2,0.01,10000,6,10,0.9929078014184397,0.09173326228998367,0.007092198581560294
5,0.01,10000,6,10,0.5687877018875268,inf,0.4312122981124732
10,0.01,10000,6,10,0.3173,inf,0.6827
2,0.01,10000,7,10,0.9872340425531915,0.1983982741568342,0.012765957446808529
5,0.01,10000,7,10,0.6528507491729909,8.049847531089934,0.3471492508270091
10,0.01,10000,7,10,0.3133,inf,0.6867
2,0.01,10000,8,10,0.9929078014184397,0.1280371923689038,0.007092198581560294
5,0.01,10000,8,10,0.5125510799766492,inf,0.48744892002335083
10,0.01,10000,8,10,0.3563,inf,0.6436999999999999
2,0.01,10000,9,10,0.992434988179669,0.11486615037221191,0.00756501182033098
5,0.01,10000,9,10,0.5440747227086982,inf,0.45592527729130183
10,0.01,10000,9,10,0.3684,inf,0.6315999999999999
